Ye Re Ye Re Paisa 2,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/ye-re-ye-re-paisa-2-et00077482-12-06-2018-05-16-01.jpg,"Ye Re Ye Re Paisa 2 is a Marathi movie directed by Hemant Dhome, with Hrishikesh Koli as the writer, forming a part of the crew.",N/A,N/A,1731,0
Bayko Deta Ka Bayko,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/bayko-deta-ka-bayko-et00100665-11-04-2019-01-16-36.jpg,Bayko Deta Ka Bayko is a Marathi movie starring Sunil Godbole and Abhilasha Patil in prominent roles. It is a drama directed by Suresh Sahebrao Thange.,N/A,N/A,7,0
Naukar Vahuti Da,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/naukar-vahuti-da-et00100521-09-04-2019-01-57-21.jpg,"Naukar Vahuti Da is a Punjabi movie starring Binnu Dhillon, Kulraj Randhawa and Upasna Singh in prominent roles. It is a drama directed by Smeep Kang.",N/A,N/A,550,0
Chhichhore,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/chhichhore-et00085935-09-10-2018-11-33-49.jpg,Chhichhore is a Hindi movie starring Sushant Singh Rajput and Shraddha Kapoor in prominent roles. The movie also stars Varun Sharma. It is a drama directed by Nitesh Tiwari.,N/A,N/A,1271,0
Kaappaan,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kaappaan-et00093234-02-01-2019-04-17-09.jpg,"Kaappaan is a Tamil movie starring Mohanlal and suriya Sivakumar in prominent roles. The movie also stars Sayyeshaa Saigal. It is a drama directed by K. V. Anand with Harris Jayaraj as musician, forming part of the crew.",https://www.imdb.com/videoplayer/vi2120072473?playlistId=tt8411144&ref_=tt_ov_vi,N/A,1955,0
It: Chapter 2,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/chapter-2-et00077370-11-06-2018-12-09-47.jpg,"Evil resurfaces in Derry as director Andy Muschietti reunites the Losers Club-young and adult-in a return to where it all began with ""IT CHAPTER TWO."" The film is Muschietti's follow-up to 2017's critically acclaimed and massive worldwide box office hit ""IT,"" which grossed over $700 million globally.  Both redefining and transcending the genre, ""IT"" became part of the cultural zeitgeist as well as the highest-grossing horror film of all time. Because every 27 years evil revisits the town of Derry, Maine, ""IT CHAPTER TWO"" brings the characters-who've long since gone their separate ways-back together as adults, nearly three decades after the events of the first film.",https://www.imdb.com/videoplayer/vi265206297?playlistId=tt7349950&ref_=tt_ov_vi,N/A,5287,0
Dream Girl,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/dream-girl-et00089745-30-11-2018-04-32-07.jpg,Dream Girl is a Hindi movie starring Ayushmann Khurrana and Nushrat Bharuchain prominent roles. It is a drama written & directed by Raaj Shaandilyaa.,https://www.imdb.com/videoplayer/vi2228861465?playlistId=tt9248940&ref_=tt_ov_vi,N/A,1664,0
Spies In Disguise,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/spies-in-disguise-et00072276-10-03-2018-03-41-39.jpg,"Lance Sterling is a super spy who is suave and super-smooth. Aiding him on his epic missions is Walter Beckett, a socially awkward scientist who creates all the awesome gadgets Lance uses. With certain unexpected events putting the world in peril and challenging their resourcefulness, this odd couple must now team up and rely on each other to save the day.",https://www.imdb.com/videoplayer/vi4119771673?playlistId=tt5814534&ref_=tt_ov_vi,N/A,1514,0
Daaka,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/daaka-et00097118-21-02-2019-04-31-45.jpg,Daaka is a Punjabi movie starring  Gippy Grewal and Zareen Khan in prominent roles. It is a drama directed by Baljit Singh Deo.,N/A,N/A,138,0
Nikka Zaildar 3,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/nikka-zaildar-3-et00100207-04-04-2019-01-39-19.jpg,"Nikka Zaildar 3 is a Punjabi movie starring Ammy Virk, Wamiqa Gabbi, Sonia Kour, Nirmal Rishi and Baninderjit Bunny in prominent roles. It is a drama directed by Simerjit Singh.",N/A,N/A,103,0
Abominable,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/abominable-et00096697-15-02-2019-03-02-29.jpg,"Abominable is an English movie starring Tsai Chin in prominent roles. It is a aniimation directed by Jill Culton, with Rupert Gregson-Williams as musician, forming part of the crew.",N/A,N/A,43,0
Doorbeen,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/doorbeen-et00100001-02-04-2019-12-25-53.jpg,"Doorbeen is a Punjabi movie starring Wamiqa Gabbi, Yograj Singh and Karamjit Anmol in prominent roles. It is a drama directed by Ishan Chopra.",N/A,N/A,24,0
Gaalib,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/gaalib-et00084598-22-09-2018-12-03-42.jpg,Gaalib  is a Marathi movie starring Deepika Chikhalia and Anil Rastogi in prominent roles. It is a drama directed by Manoj Giri.,N/A,N/A,29,0
Rambo,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/rambo-et00057464-20-05-2017-01-24-43.jpg,"Rambo is a Hindi movie starring Tiger Shroff and Hrithik Roshan in prominent roles. It is an action drama directed by Siddarth Anand.If you are a representative of the production house, please share the details of the film with [email protected]",https://www.imdb.com/videoplayer/vi1402863897?playlistId=tt0083944&ref_=tt_ov_vi,N/A,9803,0
Marjaavaan,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/marjaavaan-et00087452-31-10-2018-10-20-39.jpg,"Marjaavaan is a Hindi movie starring Riteish Deshmukh, Sidharth Malhotra and Tara Sutaria in prominent roles. It is a drama directed by  Milap Milan Zaveri.",N/A,N/A,665,0
The Woman In The Window,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/the-woman-in-the-window-et00089327-27-11-2018-12-52-09.jpg,"The film revolves around a woman who has been living alone in New York City. Drinking wine, watching movies and spying on her neighbors are her favourite pass times.  Meanwhile, a new family moves into the house across the way and she begins to spy on them. One day, while looking out of the window, she witnesses something that she shouldn't have. Will this change her life forever? Will danger befall on her? Will she be able to escape the situation?",N/A,N/A,311,0
Joker,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/joker-et00100071-03-04-2019-10-23-41.jpg,"A chilling origin story to one of the most iconic comic book supervillains, the film follows a failed stand-up comedian in the city of Gotham who is ostracized by the society and soon turns into a life of crime after being driven insane.",https://www.imdb.com/videoplayer/vi2883960089?playlistId=tt7286456&ref_=tt_ov_vi,N/A,5465,0
Gemini Man,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/gemini-man-et00071776-01-03-2018-04-05-10.jpg,"Henry Brogan, an elite assassin, is suddenly targeted and pursued by a mysterious young operative that seemingly can predict his every move.",https://www.imdb.com/videoplayer/vi1770568729?playlistId=tt1025100&ref_=tt_ov_vi,N/A,398,0
Password,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/password-et00097268-24-02-2019-09-36-41.jpg,Password is a Bengali movie starring Dev Adhikari  and Paoli Dam in prominent roles. It is a drama directed by Kamaleshwar Mukherjee.,N/A,N/A,99,0
The Sky Is Pink,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/the-sky-is-pink-et00082248-22-08-2018-01-02-12.jpg,"Based on My Little Epiphanies, The Sky Is Pink chronicles the life of Aisha Chaudhary, who became an inspirational speaker after being diagnosed with pulmonary fibrosis when she was thirteen-years-old.",N/A,N/A,449,0
Jungle Cruise ,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/jungle-cruise-et00081136-05-08-2018-12-18-51.jpg,"Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles, but with a supernatural element.",N/A,N/A,889,0
Pynngop,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/pynngop-et00101411-24-04-2019-10-58-56.jpg,"Pynngop chronicles the tragic journey of Kongdeng, a village girl who is lured into a web of deceit under the false pretext of a better life in the city.",N/A,N/A,27,0
Maleficent 2,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/maleficent-2-et00076688-30-05-2018-09-44-05.jpg,"The second installment of the epic fantasy adventure follows the ascendant princess Aurora and the darkly charismatic Maleficent as they try to navigate the complex dynamics between them, form new alliances and confront new adversaries - all in a bid to protect their land and its subjects.",N/A,N/A,1791,0
Kaithi,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kaithi-et00098319-08-03-2019-05-13-44.jpg,"If you are a representative of the production house, please share the details of the film with [email protected]",N/A,N/A,147,0
Jinde Meriye,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/jinde-meriye-et00097403-26-02-2019-10-01-37.jpg,"If you are a representative of the production house, please share the details of the film with [email protected]",N/A,N/A,76,0
ABCD 3,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/abcd-3-et00072721-19-03-2018-11-23-29.jpg,ABCD 3 is a Hindi movie starring Varun Dhawan and Katrina Kaif in prominent roles. It is a dance musical directed by Remo D'Souza.,N/A,N/A,5128,0
Street Dancer 3,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/street-dancer-3-et00095633-05-02-2019-12-53-08.jpg,Street Dancer 3 is a Hindi movie starring  Varun Dhawan and Shraddha Kapoor in prominent roles. It is an action drama directed by Remo D'Souza.,N/A,N/A,1843,0
Terminator,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/terminator-et00080990-02-08-2018-09-42-35.jpg,"If you are a representative of the production house, please share the details of the film with  [email protected]",https://www.imdb.com/videoplayer/vi93502489?playlistId=tt0088247&ref_=tt_ov_vi,N/A,2968,0
Frozen 2,"12 Apr, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/frozen-2-et00056551-26-04-2017-07-17-17.jpg,"Frozen 2 is an English movie starring Idina Menzel, Kristen Bell and Jonathan Groff in prominent roles. It is an animated fantasy drama directed by Chris Buck and Jennifer Lee.",https://www.imdb.com/videoplayer/vi4083530265?playlistId=tt4520988&ref_=tt_ov_vi,N/A,7198,0
Avengers: Endgame,"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/avengers-end-game-et00090482-07-12-2018-06-50-21.jpg,"The grave course of events set in motion by Thanos that wiped out half the universe and fractured the Avengers ranks compels the remaining Avengers to take one final stand in Marvel Studios` grand conclusion to twenty-two films, ""Avengers: Endgame.""",https://www.imdb.com/videoplayer/vi2163260441?playlistId=tt4154796&ref_=tt_ov_vi,3 hrs 02 mins,"154,754",1
The Tashkent Files,"12 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/the-tashkent-files-et00069063-11-01-2018-11-36-30.jpg,"The Tashkent Files is a gripping thriller that revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated.",https://www.imdb.com/videoplayer/vi2548415769?playlistId=tt8108268&ref_=tt_ov_vi,2 hrs 24 mins,"14,078",1
KaaGaR,"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kagar-et00080336-24-07-2018-11-06-43.jpg,"In a small Maharashtrian town, a woman`s rise in the political hierarchy creates ripples across the socio-political spectrum. Directed by Makarand Mane, KaaGaR stars Rinku Rajguru in the lead role.",N/A,2 hrs 11 mins,556,1
Kalank,"17 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kalank-et00074273-18-04-2018-10-27-54.jpg,"Set in 1945, in Pre-Independence India, Kalank is a tale of eternal love.",https://www.imdb.com/videoplayer/vi4135435545?playlistId=tt6988116&ref_=tt_ov_vi,2 hrs 48 mins,"32,995",1
Oru Yamandan Prema Kadha,"25 Apr, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/oru-yamandan-prema-kadha-et00079214-05-07-2018-03-45-10.jpg,"A complete entertainer with elements of romance, comedy and action, Oru Yamandan Prema Kadha takes us into the world of a spirited youngster named Lallu and his colourful gang of friends. Directed by B.C. Noufal, the film stars Dulquer Salmaan in the lead role.",https://www.imdb.com/videoplayer/vi780909593?playlistId=tt8667334&ref_=tt_ov_vi,2 hrs 45 mins,"12,033",1
The Curse Of The Weeping Woman,"19 Apr, 2019",A ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/la-llorona-et00086600-18-10-2018-12-12-44.jpg,"When the lives of her children are endangered by an evil spirit, a single mother seeks the help of a priest to escape a tragic fate. Set in Los Angeles in the 1970s, the horror thriller brings alive the Latin American legend of La Llorona, who is believed to stalk the night and prey on children.",https://www.imdb.com/videoplayer/vi3663903257?playlistId=tt4913966&ref_=tt_ov_vi,1 hrs 33 mins,"5,669",1
Dumbo,"29 Mar, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/dumbo-et00099533-25-03-2019-02-26-29.jpg,"From Disney and visionary director Tim Burton, the all-new grand live-action adventure ""Dumbo"" expands on the beloved classic story where differences are celebrated, family is cherished and dreams take flight. Circus owner Max Medici (Danny DeVito) enlists former star Holt Farrier (Colin Farrell) and his children Milly (Nico Parker) and Joe (Finley Hobbins) to care for a newborn elephant whose oversized ears make him a laughingstock in an already struggling circus. But when they discover that Dumbo can fly, the circus makes an incredible comeback, attracting persuasive entrepreneur V.A. Vandevere (Michael Keaton), who recruits the peculiar pachyderm for his newest, larger-than-life entertainment venture, Dreamland.",https://www.imdb.com/videoplayer/vi2482814233?playlistId=tt3861390&ref_=tt_ov_vi,1 hrs 52 mins,"8,897",1
Chaal Jeevi Laiye,"01 Feb, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/chaal-jeevi-laiye-et00093811-09-01-2019-04-41-10.jpg,"Aditya Parikh and his father Bipin Chandra Parikh begin to explore the meaning of life as they meet a stranger traveler named Ketki, who takes them on a journey of surprises and realizations that strengthens their bond with every situation that tests their drifting relationship.",https://www.imdb.com/videoplayer/vi493795865?playlistId=tt9610262&ref_=tt_ov_vi,2 hrs 17 mins,"31,025",1
Romeo Akbar Walter,"05 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/romeo-akbar-walter-et00055220-27-03-2017-12-51-54.jpg,"Romeo Akbar Walter (RAW) is a spy thriller that is set against the backdrop of the Indo-Pakistani War of 1971. The film, which is inspired by true events, is directed by Robby Grewal.",https://www.imdb.com/videoplayer/vi2455747097?playlistId=tt8550208&ref_=tt_ov_vi,N/A,"18,579",1
Shazam!,"05 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/shazam!-et00072971-23-03-2018-03-00-06.jpg,"We all have a superhero inside us, it just takes  a bit of magic to bring it out. In Billy Batson`s (Angel) case, by shouting out one word - SHAZAM! This streetwise 14-year-old foster kid can turn into the adult Super Hero Shazam (Levi), courtesy of an ancient wizard.  Still, a kid at heart-inside a ripped, godlike body-Shazam revels in this adult version of himself by doing what any teen would do with superpowers: have fun with them!  Can he fly?  Does he have X-ray vision? Can he shoot lightning out of his hands? Can he skip his social studies test? Shazam sets out to test the limits of his abilities with the joyful recklessness of a child.  But he`ll need to master these powers quickly in order to fight the deadly forces of evil controlled by Dr. Thaddeus Sivana.",https://www.imdb.com/videoplayer/vi306231833?playlistId=tt0448115&ref_=tt_ov_vi,2 hrs 12 mins,"25,884",1
Kanchana 3,"19 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kanchana-3-et00094181-16-01-2019-09-58-50.jpg,"The fourth installment in the Muni film series has the popular ghost hunter (played by Raghava Lawrence) returning to fight the evil forces: both supernatural and earthly. Written and directed by Raghava, the film also stars Vedhika, Oviya and Nikki Tamboli.",https://www.imdb.com/videoplayer/vi3707682073?playlistId=tt8042248&ref_=tt_ov_vi,2 hrs 44 mins,"23,761",1
Phir Ussi Mod Par Talaq,"12 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/phir-ussi-mod-par-talaq-et00098049-05-03-2019-06-15-57.jpg,"Following the triple talaq, a pregnant woman is left shocked and devastated. Unable to find any hope, she tries to end her life but is saved by a man, who eventually marries her. However, later in life, she is faced with the same situation again, will she let it go or fight back this time?",N/A,2 hrs 33 mins,130,1
Dilwale Dulhania Le Jayenge,"20 Oct, 1995",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/dilwale-dulhania-le-jayenge-et00000652-30-01-2017-09-32-19.jpg,"Dilwale Dulhania Le Jayenge is a story about human relationships.Chaudhry Baldev Singh (Amrish Puri) is a London based immigrant. He, along with his wife Lajwanti (Farida Jalal) and two daughters Simran (Kajol) and Chutki (Pooja Ruparel) have been living in London for the past several years. A true Indian at heart, Chaudhry Baldev Singh is a man of great morals and has tried to imbibe the very same in his daughters. Simran like any other girl dreams of this perfect man and waits for him to walk into her life. Raj Malhotra (Shah Rukh Khan), another London based immigrant is a regular rich spoilt brat brought up in the lap of luxury. How the two strangers meet, fall in love and get hitched is what the movie is all about.",https://www.imdb.com/videoplayer/vi55031577?playlistId=tt0112870&ref_=tt_ov_vi,3 hrs 06 mins,"10,747",1
Wedding Cha Shinema,"12 Apr, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/wedding-cha-shinema-et00095100-29-01-2019-09-36-13.jpg,"An aspiring filmmaker from Mumbai reluctantly takes up the assignment of filming the wedding festivities in a small town in western Maharashtra. Once she gets there, she is drawn into the celebration, chaos and drama surrounding the family gathering. At the end of the crazy ride, both the big city filmmaker and the small town folks may have something to learn from each other.",https://www.imdb.com/videoplayer/vi2086518041?playlistId=tt9648668&ref_=tt_ov_vi,2 hrs 19 mins,"1,016",1
Jersey,"19 Apr, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/jersey-et00077973-19-06-2018-02-57-43.jpg,"Luck hasn't always been in favour of Arjun, a gifted cricketer in his mid-thirties whose career has failed to take off. With everyone around him insisting that he should give up on his career, will Arjun have the courage of conviction to continue pursuing his dream?",https://www.imdb.com/videoplayer/vi1552595993?playlistId=tt8948790&ref_=tt_ov_vi,2 hrs 40 mins,"48,883",1
Kesari,"21 Mar, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kesari-et00063382-11-10-2017-11-37-54.jpg,"Set in the 19th century, Kesari recounts the story of Havildar Ishar SIngh who played a key role in the 1897 Battle of Saragarhi, in which an army of 21 Sikhs fought against a legion of Afghans in what is considered as one of the greatest last-stands in military history.",https://www.imdb.com/videoplayer/vi374585881?playlistId=tt6264938&ref_=tt_ov_vi,2 hrs 30 mins,"81,432",1
Badla,"08 Mar, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/badla-et00077951-19-06-2018-10-46-53.jpg,"A young dynamic entrepreneur finds herself in a locked hotel room next to the body of her dead lover. She hires a prestigious lawyer to defend her, and over the course of one evening, they work together to find out what actually happened.",https://www.imdb.com/videoplayer/vi543472153?playlistId=tt8130968&ref_=tt_ov_vi,2 hrs 00 mins,"72,770",1
Wonder Park,"15 Mar, 2019",U ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/wonder-park-et00079454-10-07-2018-03-18-50.jpg,Wonder Park tells the story of a magnificent amusement park where the imagination of a wildly creative girl named June comes alive.,https://www.imdb.com/videoplayer/vi1064811033?playlistId=tt6428676&ref_=tt_ov_vi,1 hrs 26 mins,690,1
Luka Chuppi,"01 Mar, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/luka-chuppi-et00078940-02-07-2018-09-54-29.jpg,"Guddu, the star reporter of a local news channel in Mathura, falls for Rashmi, a feisty young woman. The couple decides to try a live-in relationship, but what happens when their old-fashioned family members decide to pry into their lives?",https://www.imdb.com/videoplayer/vi621328921?playlistId=tt8908002&ref_=tt_ov_vi,2 hrs 06 mins,"58,779",1
Gully Boy,"14 Feb, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/gully-boy-et00053235-08-02-2017-11-43-27.jpg,"22-year-old Murad is the son of a driver, hailing from a ghetto in Mumbai. While his parents expect him to land a white collar job, the youngster`s greatest passion is rap music. In a country where being an artist is often a far-fetched dream for the impoverished, Murad`s struggles to rise above his circumstances and become a musician will send ripples of hip-hop across all social classes, inspiring an entire generation of youngsters.",https://www.imdb.com/videoplayer/vi3878599193?playlistId=tt2395469&ref_=tt_ov_vi,2 hrs 36 mins,"139,054",1
Kachindo,"12 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/kachindo-rang-badalta-manso-et00098782-15-03-2019-11-49-52.jpg,"Happily married and settled in Paris along with her husband and five-month-old baby, Lajja had it all until the day her world turned upside down. After her husband and child go missing, she is drawn into a strange labyrinth of deceit, with all evidence pointing to her marital life being a lie. As the line between truth and lie is blurred and even bloodied by a brutal murder, the young woman`s life spirals out of control.",N/A,2 hrs 02 mins,91,1
Hellboy,"12 Apr, 2019",A ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/hellboy-et00099586-26-03-2019-10-53-05.jpg,"Based on the graphic novels by Mike Mignola, the film follows Hellboy - the beloved son of the Fallen One who is caught between the worlds of the supernatural and human. This time around, his formidable enemy is an ancient sorceress bent on revenge.",https://www.imdb.com/videoplayer/vi3294345753?playlistId=tt2274648&ref_=tt_ov_vi,2 hrs 03 mins,"3,373",1
Tarpan,"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/tarpan-et00098846-16-03-2019-12-05-54.jpg,"Based on the novel of the writer Shivmurti, the film highlights social injustice evils between the upper caste and the lower caste. Political tension ensues when Rajpatiya, a young lower caste woman of the village is tortured and molested by a high-caste Brahmin boy Chandar. However, in the absence of witnesses, Chandar gets bail from the court. Will Rajpatiya fight for justice?",N/A,1 hrs 46 mins,55,1
Junglee,"29 Mar, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/junglee-et00065129-13-11-2017-03-34-14.jpg,"On returning to the beloved elephant reserve once managed by his father, a young man encounters and takes on an international racket of poachers.",https://www.imdb.com/videoplayer/vi2784410905?playlistId=tt7463730&ref_=tt_ov_vi,1 hrs 55 mins,"9,687",1
Basht,"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/basht-et00101451-24-04-2019-03-22-44.jpg,"Years ago, Raja confessed to a crime he didn`t commit in order to save a family man involved in a hit-and-run case. Now, after completing his sentence, he finds it difficult to ease back into society and takes on the task of reforming petty criminals.",N/A,1 hrs 50 mins,0,1
Phalat,"19 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/phalat-et00101502-25-04-2019-02-07-16.jpg,"Phalat is a Marathi movie starring Yogeshwari Mali, Raju Chougule and Dr. Vikas Sawant in prominent roles. It is a drama directed by Raju Chougule.",N/A,1 hrs 50 mins,0,1
Avengers: Endgame (Exclusively For Women),"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/avengers-endgame-exclusively-for-women-et00101603-26-04-2019-12-47-26.jpg,"The grave course of events set in motion by Thanos that wiped out half the universe and fractured the Avengers ranks compels the remaining Avengers to take one final stand in Marvel Studios grand conclusion to twenty-two films, ""Avengers: Endgame.""",N/A,3 hrs 02 mins,27,1
Rang De Basanti,"04 Aug, 2006",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/rang-de-basanti-et00000002-04-04-2018-04-24-39.jpg,"The story revolves around five youngsters, who help a London-based filmmaker to shoot a documentary on the Indian revolutionaries during the freedom struggle. Their involvement in the whole process unwittingly evokes patriotism in them, leading to their political awakening.",https://www.imdb.com/videoplayer/vi1133361945?playlistId=tt0405508&ref_=tt_ov_vi,2 hrs 37 mins,471,1
Maa Kasam Badla Lunga,"26 Apr, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/maa-kasam-badla-loonga-et00067263-14-12-2017-02-47-16.jpg,"Deeply attached to his mother, all Eeshwar wanted when he moved to Hyderabad was to earn enough so that they can have a better life. However, circumstances turn him into a gang leader. The movie is a Remastered Release On Digital Format.",N/A,2 hrs 22 mins,27,1
Saiyaan Ji Dagabaaz,"12 Apr, 2019",A ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/saiyaan-ji-dagabaaz-et00100739-12-04-2019-12-06-11.jpg,"After his father is killed during a union agitation, Arjun quits his studies and returns to his hometown, where he establishes himself as a union leader. It is now up to Arjun to finish what his father started, and bring down the unscrupulous mill owner for the sake of the unfairly treated working class.",N/A,N/A,0,1
Bau Na Vichaar,"03 May, 2019",,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/bahu-na-vichaar-et00100926-16-04-2019-01-54-47.jpg,"A resourceful youngster with a unique vision joins a reality show for entrepreneurs, hoping to win it and thereby prove his worth to his friends, family and business partners.",N/A,N/A,0,1
Blank,"03 May, 2019",UA ,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/blank1-et00084155-17-09-2018-03-43-34.jpg,A nightmarish threat looms large in the form of a man with a live bomb in his chest and no memory of how it got there. It is now up to a team of highly trained officers to foil the attack and hunt down the secret terrorist organisation behind it.,https://www.imdb.com/videoplayer/vi624082201?playlistId=tt9052936&ref_=tt_ov_vi,1 hrs 51 mins,0,1
A Dog's Way Home,"May, 2019",,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/a-dog-s-way-home-et00101844-30-04-2019-06-54-40.jpg,A Dog`s Way Home is an English movie starring Ashley Judd and Jonah Hauer-King in prominent roles. It is a drama directed by Charles Martin Smith.,https://www.imdb.com/videoplayer/vi1888795161?playlistId=tt7616798&ref_=tt_ov_vi,N/A,0,1
Devarattam,"May, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/devarattam-et00077125-06-06-2018-12-54-13.jpg,"Devarattam is a Tamil movie starring Gautham Karthik in a prominent role. It is a drama directed by M. Muthaiah, forming part of the crew.",N/A,N/A,1416,0
Abhinetri 2,"May, 2019",N/A,//in.bmscdn.com/iedb/movies/images/mobile/thumbnail/xlarge/abhinetri-2-et00101298-22-04-2019-08-13-20.jpg,"Abhinetri 2 is a Telugu movie starring Prabhu Deva, Tamannaah Bhatia, Sonu Sood and Nandita Swetha in prominent roles. It is a horror directed by 	A. L. Vijay.",https://www.imdb.com/videoplayer/vi945731609?playlistId=tt6106494&ref_=tt_ov_vi,N/A,1623,0
