hyderabad,Lakshmi Kala Mandir: Alwal
hyderabad,Megha Theatre: Dilsukhnagar
hyderabad,"Mukta A2 Cinemas, Laxmi: Shamshabad"
hyderabad,Mukta A2 Cinemas: Abids
hyderabad,Nagendra: Karmanghat
hyderabad,Prasads: Hyderabad
hyderabad,Prasads: Large Screen
hyderabad,Raghavendra 70mm: Malkajgiri
hyderabad,Ranga Theatre 70MM: Jeedimetla
hyderabad,Sai Ranga: Miyapur
hyderabad,Sandhya 35mm: RTC X Road
hyderabad,"SPI: S2 Mallapur Noma Talkies, Secunderabad"
hyderabad,Sree Rama Theatre: Bahadurpura
hyderabad,Sree Ramulu 70mm: Moosapet
hyderabad,Sree Sai Puja: Suraram
hyderabad,Sri Krishna 70MM: Uppal
hyderabad,Sri Venkata Sai 70MM: Keesara
hyderabad,SV Cinesquare 2K Dolby: Patancheru
hyderabad,SVR`s Siva Sakthi Theatre: Kapra
hyderabad,Vijetha 70MM: Borabanda
hyderabad,Vimal 70mm: Balanagar
hyderabad,Vishnu Cinemas A/C DTS: Vanasthalipuram
hyderabad,VLS Sridevi 2K A/C Dts: Chilakalguda
hyderabad,Vyjayanthi Cinema: Nacharam
hyderabad,Yadagiri Theatre: Santosh Nagar
hyderabad,AMB Cinemas: Gachibowli
hyderabad,Amba Theatre: Mehdipatnam
hyderabad,Aradhana Theatre: Hyderabad
hyderabad,Asian Cineplanet Multiplex: Kompally
hyderabad,Asian CineSquare Multiplex: Uppal
hyderabad,Asian Ganga 4K: Dilsukhnagar
hyderabad,Asian GPR Multiplex: Kukatpally
hyderabad,Asian Lakshmikala Cinepride: Moosapet
hyderabad,Asian M Cube Mall: Attapur
hyderabad,Asian Radhika Multiplex: ECIL
hyderabad,Asian Sha: Chintal
hyderabad,Asian Shiva 4K: Dilsukhnagar
hyderabad,Asian Swapna 35mm: Katedan
hyderabad,Asian Swapna 70mm: Katedan
hyderabad,Asian Tarakarama Cineplex: Kachiguda
hyderabad,Bhramaramba 70MM A/C Dts: Kukatpally
hyderabad,BR Hitech 70mm: Madhapur
hyderabad,Cine Town: Miyapur
hyderabad,Jyothi Cinema: IDA Bolaram
hyderabad,Kalyani Movie Max: Bowenpally
hyderabad,Krishna Cinema: Nagaram (Dammaiguda)
hyderabad,Lakshmi Kala Mandir: Alwal
