hyderabad,Sandhya 35mm: RTC X Road,3,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Sensation Insomnia: Khairatabad,1,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Sree Rama Theatre: Bahadurpura,2,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Sree Rama Theatre: Bahadurpura,1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Sree Ramana Gold 4K & Dolby 7.1: Amberpet,1,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Sree Ramulu 70mm: Moosapet,3,2019-04-13,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Sree Ramulu 70mm: Moosapet,2,2019-04-13,Chitralahari,Telugu,2D,09:30 PM
hyderabad,Sree Sai Puja: Suraram,1,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Sree Sai Puja: Suraram,1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Sri Krishna 70MM: Uppal,3,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Sri Krishna 70MM: Uppal,3,2019-04-13,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),3,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Sri Krishna Theatre: Aliabad (Shameerpet),1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Sri Venkata Sai 70MM: Keesara,3,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Sri Venkata Sai 70MM: Keesara,1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Sridevi Cinema: Chanda Nagar,1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,1,2019-04-13,Chitralahari,Telugu,2D,06:00 PM
hyderabad,SV Cinesquare 2K Dolby: Patancheru,1,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
hyderabad,SVR`s Siva Sakthi Theatre: Kapra,2,2019-04-13,Chitralahari,Telugu,2D,09:00 PM
